,Unnamed: 0,State,Account_Length,Area_code,Phone,International_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_calls,Day_Charge,Eve_Mins,Eve_calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,International_Mins,International_Calls,International_Charge,CustServ_Calls,Churn
906,906,17,73,408, 417-2035,0,0,0,213.0,95,36.21,188.8,104,16.05,136.2,89,6.13,13.5,3,3.65,0,0
907,907,12,118,415, 355-3602,0,1,24,118.1,83,20.08,109.6,72,9.32,245.5,73,11.05,16.9,2,4.56,1,0
908,908,24,23,408, 393-4027,0,0,0,190.2,89,32.33,166.4,108,14.14,219.8,73,9.89,15.0,4,4.05,6,0
909,909,35,127,415, 418-5141,0,1,25,82.2,95,13.97,163.3,109,13.88,264.9,104,11.92,5.1,6,1.38,0,0
910,910,9,42,415, 406-1247,0,1,32,163.8,80,27.85,177.8,123,15.11,190.4,106,8.57,8.1,5,2.19,0,0
911,911,44,118,415, 402-3892,0,0,0,267.8,145,45.53,316.4,121,26.89,208.6,91,9.39,14.4,4,3.89,5,1
912,912,50,45,510, 332-2965,0,0,0,159.8,91,27.17,120.4,86,10.23,163.0,93,7.34,10.6,3,2.86,2,0
913,913,45,50,408, 377-1218,0,1,24,214.3,129,36.43,289.8,55,24.63,312.5,130,14.06,10.6,4,2.86,1,0
914,914,33,179,510, 355-2464,0,0,0,287.3,123,48.84,288.0,114,24.48,266.0,112,11.97,10.5,4,2.84,0,1
915,915,33,152,408, 404-4611,0,0,0,101.2,122,17.2,141.6,87,12.04,198.5,124,8.93,7.5,3,2.03,2,0
916,916,10,105,415, 373-2339,0,0,0,102.8,74,17.48,281.7,125,23.94,228.1,113,10.26,13.2,5,3.56,2,0
917,917,41,72,415, 410-3503,0,0,0,109.1,97,18.55,115.7,96,9.83,295.8,84,13.31,8.3,6,2.24,0,0
918,918,49,52,408, 410-4739,0,0,0,215.9,67,36.7,217.0,108,18.45,200.8,130,15.43,5.2,2,1.4,1,0
919,919,11,125,415, 365-3562,0,0,0,203.4,110,34.58,128.7,97,10.94,190.5,113,8.57,11.0,4,2.97,1,0
920,920,6,143,510, 387-7641,0,0,0,110.1,113,18.72,169.0,59,14.37,166.7,94,7.5,9.2,2,2.48,1,0
921,921,26,65,415, 385-9744,0,0,0,111.0,51,18.87,219.8,84,18.68,202.0,89,9.09,4.4,4,1.19,1,0
922,922,13,80,415, 398-5006,0,0,0,239.9,121,40.78,142.3,51,12.1,200.8,106,16.39,9.3,5,2.51,1,0
923,923,22,1,415, 408-3977,0,0,0,144.8,107,24.62,112.5,66,9.56,218.7,79,9.84,13.8,3,3.73,1,0
924,924,25,60,408, 334-2729,0,0,0,135.4,134,23.02,205.9,85,17.5,204.0,103,9.18,7.9,4,2.13,1,0
925,925,35,43,415, 334-7685,0,0,0,84.2,134,14.31,80.8,103,6.87,196.1,79,8.82,10.8,2,2.92,1,0
926,926,27,143,415, 350-9228,0,0,0,209.1,127,35.55,106.1,80,9.02,179.6,90,8.08,14.0,6,3.78,0,0
927,927,12,81,415, 407-5774,0,1,24,130.1,117,22.12,196.0,61,16.66,139.3,123,6.27,11.4,5,3.08,0,0
928,928,18,205,510, 413-4039,0,1,24,175.8,139,29.89,155.0,98,13.18,180.7,64,8.13,7.8,5,2.11,2,0
929,929,41,24,415, 343-2077,0,0,0,241.9,104,41.12,145.2,112,12.34,214.5,105,9.65,6.6,5,1.78,1,0
930,930,4,74,415, 336-5661,0,0,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,9.8,4,2.65,0,0
931,931,1,77,510, 355-4143,0,0,0,67.7,68,11.51,195.7,86,16.63,236.5,137,10.64,12.0,2,3.24,1,0
932,932,40,74,415, 366-5918,0,0,0,200.4,87,34.07,309.2,105,26.28,152.1,118,6.84,10.0,2,2.7,1,0
933,933,25,74,510, 368-7555,1,0,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,4,3.81,1,1
934,934,2,200,408, 408-2119,0,0,0,128.2,87,21.79,133.2,105,11.32,177.6,123,7.99,11.2,2,3.02,1,0
935,935,20,86,408, 329-2789,0,0,0,226.3,88,38.47,223.0,107,18.96,255.6,92,11.5,13.0,3,3.51,4,0
936,936,42,91,510, 334-1508,0,1,37,162.3,107,27.59,233.9,115,19.88,277.4,94,12.48,9.2,4,2.48,0,0
937,937,37,76,415, 337-1506,0,0,0,224.4,121,38.15,147.9,97,12.57,183.8,74,8.27,6.7,2,1.81,2,0
938,938,11,130,415, 396-8400,0,0,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,2,3.86,1,0
939,939,4,56,408, 349-2654,0,0,0,91.1,90,15.49,179.3,115,15.24,300.7,89,13.53,11.9,8,3.21,2,0
940,940,29,117,415, 417-2716,0,0,0,168.8,137,28.7,241.4,107,20.52,204.8,106,9.22,15.5,4,4.19,0,0
941,941,50,63,510, 402-1725,0,0,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,0
942,942,17,126,415, 403-3229,0,0,0,226.2,88,38.45,140.3,114,11.93,208.9,110,9.4,6.4,2,1.73,0,0
943,943,8,132,510, 353-6056,0,0,0,191.9,107,32.62,206.9,127,17.59,272.0,88,12.24,12.6,2,3.4,1,0
944,944,27,81,415, 399-9802,0,1,28,167.9,147,28.54,190.7,105,16.21,193.0,103,8.69,9.2,6,2.48,4,1
945,945,35,122,415, 366-7069,0,0,0,180.0,88,30.6,145.0,77,12.33,233.7,120,10.52,11.5,6,3.11,2,0
946,946,9,46,408, 332-5949,0,0,0,257.4,67,43.76,261.1,91,22.19,204.4,107,9.2,13.4,5,3.62,2,1
947,947,3,150,415, 393-6376,0,1,28,174.4,75,29.65,169.9,80,14.44,201.6,130,9.07,11.0,4,2.97,1,0
948,948,5,99,408, 354-7025,0,0,0,159.7,83,27.15,155.4,121,13.21,255.7,114,11.51,8.4,3,2.27,1,0
949,949,2,87,408, 351-6585,0,0,0,237.2,124,40.32,222.6,87,18.92,173.3,81,7.8,11.0,3,2.97,1,0
950,950,48,108,415, 330-5462,0,0,0,103.0,129,17.51,242.3,103,20.6,170.2,89,7.66,7.9,3,2.13,1,0
951,951,17,101,415, 407-2292,0,0,0,153.8,89,26.15,234.0,89,19.89,196.3,77,8.83,11.6,2,3.13,4,0
952,952,49,53,415, 340-3011,0,0,0,205.1,86,34.87,160.5,95,13.64,149.5,142,6.73,10.7,2,2.89,3,0
953,953,48,132,415, 345-9153,0,1,39,175.7,93,29.87,187.2,94,15.91,225.5,118,10.15,8.6,3,2.32,2,0
954,954,51,158,510, 379-5503,0,0,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2,0
955,955,22,114,415, 389-6790,0,1,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0,0
956,956,44,77,415, 408-3610,0,1,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2,0
957,957,27,144,415, 375-8238,1,0,0,150.0,69,25.5,285.9,73,24.3,190.6,121,8.58,9.4,4,2.54,0,0
958,958,2,91,510, 378-5633,0,1,23,232.4,97,39.51,186.0,88,15.81,190.5,128,8.57,12.3,3,3.32,3,0
959,959,45,58,408, 389-9120,0,0,0,165.4,100,28.12,115.7,87,9.83,193.8,118,8.72,12.8,5,3.46,2,0
960,960,44,5,415, 380-2758,0,0,0,199.2,106,33.86,187.3,101,15.92,214.0,85,9.63,13.3,3,3.59,3,0
961,961,15,97,408, 402-2728,0,0,0,217.6,81,36.99,320.5,51,27.24,150.7,110,6.78,4.2,3,1.13,0,0
962,962,9,107,415, 354-9062,0,0,0,212.1,95,36.06,150.1,88,12.76,219.8,111,9.89,7.7,2,2.08,3,0
963,963,33,142,415, 417-2054,0,1,30,154.0,75,26.18,165.8,97,14.09,270.0,83,12.15,10.8,5,2.92,1,0
964,964,7,9,408, 353-1941,0,1,31,193.8,130,32.95,202.6,98,17.22,191.2,102,8.6,13.3,2,3.59,1,0
965,965,38,73,415, 328-1522,0,0,0,175.4,130,29.82,248.1,105,21.09,122.4,85,5.51,12.2,4,3.29,0,0
966,966,9,48,510, 408-4529,0,1,22,152.0,63,25.84,258.8,131,22.0,263.2,109,11.84,15.7,5,4.24,2,1
967,967,1,43,408, 417-5320,0,0,0,230.2,147,39.13,186.7,121,15.87,128.4,100,5.78,9.2,3,2.48,0,0
968,968,32,122,408, 370-9755,0,1,33,174.9,103,29.73,248.2,105,21.1,164.6,116,7.41,13.5,3,3.65,1,1
969,969,34,93,415, 372-4835,0,0,0,190.2,68,32.33,262.2,64,22.29,130.0,92,5.85,8.8,4,2.38,0,0
970,970,17,85,415, 334-6605,0,0,0,176.4,122,29.99,224.9,123,19.12,219.6,50,9.88,11.5,1,3.11,1,0
971,971,36,59,415, 399-5564,0,0,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3,0
972,972,47,87,415, 392-2887,0,0,0,228.7,90,38.88,163.0,99,13.86,154.1,90,6.93,11.8,3,3.19,1,0
973,973,4,137,408, 328-2110,0,0,0,144.0,90,24.48,181.6,100,15.44,128.1,93,5.76,12.3,2,3.32,0,0
974,974,8,21,510, 383-5976,0,1,31,135.9,90,23.1,271.0,84,23.04,179.1,89,8.06,9.5,7,2.57,6,0
975,975,29,129,510, 332-6181,0,0,0,180.0,118,30.6,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,0,1
976,976,25,104,415, 330-5255,0,0,0,130.5,77,22.19,131.2,117,11.15,264.7,63,11.91,13.0,6,3.51,0,0
977,977,45,93,408, 413-5190,0,1,21,134.2,105,22.81,162.5,128,13.81,186.6,90,8.4,11.8,2,3.19,4,1
978,978,17,63,415, 394-7447,0,0,0,278.0,102,47.26,266.4,114,22.64,224.1,118,10.08,13.1,4,3.54,4,1
979,979,8,161,415, 353-7096,0,0,0,105.4,70,17.92,214.8,122,18.26,223.6,126,10.06,7.8,5,2.11,0,0
980,980,11,50,510, 395-6002,0,0,0,188.9,94,32.11,203.9,104,17.33,151.8,124,6.83,11.6,8,3.13,3,0
981,981,33,103,408, 372-9816,0,1,24,111.8,85,19.01,239.6,102,20.37,268.3,81,12.07,6.9,4,1.86,1,0
982,982,39,84,415, 400-7253,0,1,33,159.1,106,27.05,149.8,101,12.73,213.4,108,9.6,13.0,4,3.51,1,0
983,983,3,92,510, 344-7470,0,0,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,9.0,4,2.43,1,0
984,984,27,77,415, 378-8572,0,0,0,142.3,112,24.19,306.3,111,26.04,196.5,82,8.84,9.9,1,2.67,1,0
985,985,7,64,415, 345-9140,1,0,0,180.0,55,30.6,249.5,79,21.21,275.4,102,12.39,13.3,9,3.59,1,1
986,986,31,159,415, 340-5460,0,1,15,113.9,102,19.36,145.3,146,12.35,195.2,137,8.78,11.8,9,3.19,1,0
987,987,16,110,415, 369-8024,1,1,27,267.9,103,45.54,263.3,74,22.38,178.1,106,8.01,8.3,2,2.24,1,1
988,988,27,138,510, 395-8595,0,0,0,171.4,117,29.14,115.2,128,9.79,224.5,115,10.1,17.0,4,4.59,3,0
989,989,27,178,408, 359-4587,0,0,0,275.4,150,46.82,187.5,62,15.94,147.1,126,6.62,13.6,3,3.67,1,0
990,990,34,38,415, 375-5439,0,1,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,3.9,2,1.05,0,0
991,991,14,50,415, 361-3779,0,1,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2,0
992,992,14,45,510, 375-8934,0,1,26,91.7,104,15.59,150.6,119,12.8,200.8,103,2.85,7.7,5,2.08,1,0
993,993,36,70,510, 395-4757,0,0,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,0
994,994,7,147,510, 421-7205,0,1,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,10.4,6,2.81,3,0
995,995,27,94,510, 379-8805,0,0,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,7.5,5,2.03,1,0
996,996,43,179,510, 348-2150,0,0,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0,0
997,997,22,116,415, 417-9128,0,0,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,0
998,998,39,59,510, 351-4226,0,0,0,179.4,80,30.5,232.5,99,19.76,175.8,105,7.91,14.7,3,3.97,0,0
999,999,35,165,415, 330-6630,0,0,0,207.7,109,35.31,164.8,94,14.01,200.8,91,2.45,7.9,3,2.13,0,0
1000,1000,14,133,408, 387-9137,0,0,0,277.3,138,47.14,228.4,117,19.41,117.3,103,5.28,12.8,4,3.46,2,1
1001,1001,36,140,415, 372-3987,0,0,0,125.3,84,21.3,167.6,121,14.25,260.6,94,11.73,8.4,4,2.27,1,0
1002,1002,17,93,408, 408-5183,0,1,32,138.1,91,23.48,167.3,72,14.22,238.9,115,10.75,6.8,3,1.84,2,0
1003,1003,40,52,510, 412-9357,0,1,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,0
1004,1004,29,64,415, 402-3599,0,1,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,0
1005,1005,39,12,510, 379-5211,1,0,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,0
1006,1006,8,48,415, 405-9217,0,0,0,190.4,92,32.37,317.5,85,26.99,133.4,113,6.0,8.3,4,2.24,2,0
1007,1007,7,181,408, 340-9200,0,0,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6.0,7,1.62,1,0
1008,1008,33,168,415, 339-9026,0,1,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2,0
1009,1009,31,155,415, 343-4772,0,0,0,181.4,111,30.84,167.7,92,14.25,168.5,122,7.58,11.3,3,3.05,3,0
1010,1010,39,105,510, 345-2108,0,0,0,246.4,83,41.89,256.2,101,21.78,169.0,151,7.61,3.8,4,1.03,0,0
1011,1011,7,11,415, 401-4650,0,0,0,143.4,130,24.38,289.4,50,24.6,194.0,100,8.73,9.7,6,2.62,2,0
1012,1012,39,182,415, 400-3945,0,0,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8.0,5,2.16,2,0
1013,1013,7,104,415, 338-3781,0,0,0,156.2,93,26.55,193.0,54,16.41,222.7,94,10.02,13.1,5,3.54,1,0
1014,1014,4,102,415, 342-6316,0,0,0,114.8,125,19.52,81.9,126,6.96,304.3,101,13.69,12.0,4,3.24,0,0
1015,1015,2,122,415, 336-5920,0,0,0,232.5,96,39.53,205.5,120,17.47,213.7,91,9.62,11.9,2,3.21,0,0
1016,1016,34,41,415, 332-1060,0,0,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,0
1017,1017,45,132,415, 418-3426,0,0,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,0
1018,1018,10,76,415, 408-6326,0,0,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,11.4,5,3.08,1,1
1019,1019,1,13,415, 334-6142,0,0,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,0
1020,1020,41,115,415, 336-6128,0,1,33,145.0,72,24.65,194.5,101,16.53,242.3,138,10.9,14.2,3,3.83,2,0
1021,1021,1,67,408, 406-6708,0,0,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,4,2.27,1,0
1022,1022,47,154,510, 388-8670,0,0,0,166.9,99,28.37,154.9,97,13.17,189.4,89,8.52,7.2,5,1.94,0,0
1023,1023,44,100,510, 363-5853,0,0,0,142.5,87,24.23,195.7,88,16.63,122.1,117,5.49,7.8,8,2.11,2,0
1024,1024,48,146,510, 383-6544,1,0,0,133.0,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,0
1025,1025,37,148,415, 378-2940,0,1,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,0
1026,1026,2,67,415, 338-7683,0,1,28,95.0,94,16.15,291.2,73,24.75,159.6,114,7.18,10.0,2,2.7,2,0
1027,1027,12,161,510, 329-2786,1,0,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,1
1028,1028,16,70,415, 369-9465,0,0,0,222.8,114,37.88,215.9,113,18.35,223.5,122,10.06,10.3,0,2.78,1,0
1029,1029,3,116,510, 337-3769,0,0,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,0,0
1030,1030,6,99,415, 400-6257,0,1,42,216.0,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,1
1031,1031,12,87,415, 411-6663,0,0,0,146.3,108,24.87,171.8,102,14.6,167.5,66,7.54,5.3,9,1.43,1,0
1032,1032,28,87,510, 384-3101,0,0,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,9.5,5,2.57,1,0
1033,1033,19,70,408, 339-5329,0,0,0,198.6,111,33.76,213.9,115,18.18,171.2,105,7.7,10.6,6,2.86,2,0
1034,1034,29,131,408, 388-9944,0,0,0,94.4,80,16.05,215.1,101,18.28,179.7,108,8.09,13.1,9,3.54,2,0
1035,1035,17,119,510, 403-1769,0,0,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,0
1036,1036,33,119,408, 390-1612,0,1,32,142.6,77,24.24,208.2,126,17.7,171.0,102,7.69,12.0,2,3.24,3,0
1037,1037,26,87,510, 421-7214,1,0,0,134.2,80,22.81,165.0,71,14.03,173.1,102,7.79,10.7,5,2.89,0,0
1038,1038,51,112,415, 338-6962,0,0,0,111.9,92,19.02,114.0,143,9.69,146.8,79,6.61,14.1,3,3.81,5,1
1039,1039,26,75,415, 333-9826,0,0,0,122.8,89,20.88,211.3,104,17.96,261.4,91,11.76,10.7,2,2.89,2,0
1040,1040,19,150,510, 411-8549,0,0,0,189.3,77,32.18,220.9,105,18.78,238.7,117,10.74,9.2,5,2.48,4,0
1041,1041,28,161,510, 381-9234,0,1,38,240.4,112,40.87,201.8,102,17.15,206.1,112,9.27,16.1,6,4.35,0,0
1042,1042,31,91,510, 387-9855,1,1,24,93.5,112,15.9,183.4,128,15.59,240.7,133,10.83,9.9,3,2.67,0,0
1043,1043,16,124,415, 371-6990,0,0,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,0
1044,1044,7,94,510, 417-3046,1,0,0,243.2,109,41.34,147.0,88,12.5,94.9,99,4.27,7.2,4,1.94,4,0
1045,1045,11,100,408, 385-7082,0,0,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,0
1046,1046,26,158,510, 365-5886,0,0,0,220.9,129,37.55,242.2,108,20.59,233.3,75,10.5,6.4,5,1.73,0,0
1047,1047,27,102,415, 373-5196,0,0,0,144.4,87,24.55,266.5,128,22.65,217.6,59,9.79,7.1,7,1.92,0,0
1048,1048,12,85,510, 327-6194,0,0,0,212.3,107,36.09,228.4,103,19.41,163.3,116,7.35,7.7,3,2.08,0,0
1049,1049,40,79,510, 381-4565,0,0,0,147.0,72,24.99,165.7,102,14.08,243.2,107,10.94,8.4,9,2.27,1,0
1050,1050,3,139,510, 357-9832,0,1,25,96.2,112,16.35,178.9,70,15.21,182.1,84,8.19,12.9,10,3.48,2,0
1051,1051,35,103,415, 396-4845,0,0,0,263.4,118,44.78,179.1,69,15.22,214.7,112,9.66,10.3,2,2.78,0,0
1052,1052,8,98,415, 378-6772,1,0,0,180.0,67,30.6,256.6,90,21.81,169.4,88,7.62,7.7,9,2.08,1,0
1053,1053,23,78,408, 353-4296,0,0,0,162.3,116,27.59,192.4,86,16.35,240.6,100,10.83,10.1,3,2.73,2,0
1054,1054,48,50,408, 362-8331,0,0,0,183.6,107,31.21,200.8,118,17.07,202.6,99,9.12,8.7,3,2.35,1,0
1055,1055,8,161,415, 362-4685,0,0,0,178.1,109,30.28,146.5,86,12.45,137.6,78,6.19,8.5,2,2.3,1,0
1056,1056,16,67,408, 383-1431,0,0,0,201.4,101,34.24,97.6,122,8.3,202.5,119,9.11,7.0,3,1.89,0,0
1057,1057,1,86,415, 332-2258,0,1,38,123.0,100,20.91,133.9,119,11.38,138.2,103,6.22,13.3,4,3.59,1,0
1058,1058,45,92,510, 375-8304,0,0,0,208.0,125,35.36,198.9,76,16.91,76.4,97,3.44,8.6,6,2.32,0,0
1059,1059,32,174,415, 340-5580,0,0,0,239.2,72,40.66,188.5,124,16.02,105.6,116,4.75,8.8,3,2.38,1,0
1060,1060,4,124,510, 362-1490,0,0,0,193.0,97,32.81,89.8,99,7.63,172.8,104,7.78,15.3,3,4.13,1,0
1061,1061,39,132,415, 336-4281,0,1,31,174.5,101,29.67,245.6,105,20.88,172.8,76,7.78,10.3,9,2.78,1,0
1062,1062,26,190,415, 361-1315,0,1,26,116.7,71,19.84,145.9,88,12.4,175.1,103,7.88,9.9,3,2.67,1,0
1063,1063,41,101,510, 342-5906,0,0,0,93.8,127,15.95,150.0,104,12.75,241.1,116,10.85,10.7,2,2.89,1,0
1064,1064,10,185,415, 405-7904,1,1,30,154.1,114,26.2,118.7,106,10.09,258.4,105,11.63,12.9,3,3.48,2,0
1065,1065,7,68,415, 349-4762,0,1,29,239.5,82,40.72,203.8,105,17.32,167.8,70,7.55,9.9,6,2.67,0,0
1066,1066,16,117,510, 385-3263,0,1,25,216.0,140,36.72,224.1,69,19.05,267.9,112,12.06,11.8,4,3.19,0,0
1067,1067,47,118,408, 405-9496,0,0,0,187.4,97,31.86,177.8,89,15.11,233.4,97,10.5,12.2,6,3.29,1,0
1068,1068,49,124,415, 396-6775,0,0,0,167.4,119,28.46,233.2,143,19.82,109.6,115,4.93,10.3,5,2.78,0,0
1069,1069,27,22,510, 393-6475,0,0,0,160.4,108,27.27,218.1,88,18.54,192.9,115,8.68,12.5,4,3.38,1,0
1070,1070,3,75,415, 379-7779,0,0,0,143.2,92,24.34,209.1,142,17.77,173.0,96,7.79,11.9,9,3.21,1,0
1071,1071,49,134,408, 408-8650,0,0,0,205.3,122,34.9,240.5,101,20.44,179.1,107,8.06,5.0,9,1.35,1,0
1072,1072,33,164,408, 400-3497,0,1,25,219.1,88,37.25,151.5,99,12.88,200.8,60,2.25,14.3,6,3.86,1,0
1073,1073,7,44,510, 407-9244,0,0,0,143.2,77,24.34,169.8,114,14.43,215.8,77,9.71,7.6,4,2.05,1,0
1074,1074,18,177,415, 406-8809,0,0,0,232.8,106,39.58,175.2,97,14.89,212.2,77,9.55,12.5,7,3.38,2,0
1075,1075,23,110,408, 358-1778,0,0,0,162.0,81,27.54,247.5,89,21.04,155.5,99,7.0,8.9,8,2.4,0,0
1076,1076,10,53,415, 337-4339,0,1,27,180.0,119,30.6,206.5,96,17.55,228.1,64,10.26,6.5,7,1.76,1,0
1077,1077,7,108,415, 344-7197,0,0,0,154.2,123,26.21,112.3,86,9.55,246.4,75,11.09,15.4,4,4.16,4,1
1078,1078,18,80,408, 333-7631,0,0,0,322.3,113,54.79,222.0,95,18.87,162.8,123,7.33,6.7,8,1.81,0,1
1079,1079,3,158,408, 372-6623,0,0,0,209.9,112,35.68,221.3,82,18.81,210.0,93,9.45,8.2,3,2.21,1,0
1080,1080,4,114,415, 363-2602,0,0,0,191.5,88,32.56,175.2,78,14.89,220.3,118,9.91,10.3,0,2.78,0,0
1081,1081,35,64,408, 387-7757,0,1,19,291.1,150,49.49,226.7,123,19.27,219.1,67,9.86,7.5,2,2.03,1,0
1082,1082,46,88,415, 397-5381,0,0,0,215.6,115,36.65,216.2,85,18.38,171.3,65,7.71,11.8,1,3.19,3,0
1083,1083,12,82,510, 406-4604,1,0,0,208.8,101,35.5,213.7,87,18.16,175.1,86,7.88,12.4,6,3.35,3,0
1084,1084,25,111,415, 376-9513,0,0,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,0
1085,1085,21,60,408, 360-1852,0,0,0,252.7,97,42.96,221.1,121,18.79,109.9,100,4.95,12.4,4,3.35,2,0
1086,1086,9,113,408, 421-7270,0,0,0,132.1,72,22.46,247.5,107,21.04,246.2,123,11.08,6.9,6,1.86,3,0
1087,1087,31,109,408, 371-9482,0,0,0,217.0,115,36.89,207.0,142,17.6,268.0,106,12.06,8.2,4,2.21,1,0
1088,1088,28,105,510, 337-4101,0,1,42,101.9,79,17.32,223.1,97,18.96,241.6,77,10.87,12.9,2,3.48,0,0
1089,1089,29,85,510, 420-2796,0,0,0,211.5,100,35.96,184.6,88,15.69,164.3,131,7.39,13.3,4,3.59,2,0
1090,1090,2,131,510, 366-4225,0,0,0,153.4,86,26.08,198.5,81,16.87,164.4,83,7.4,10.4,3,2.81,0,0
1091,1091,18,59,510, 398-4567,0,0,0,166.3,95,28.27,239.3,87,20.34,123.2,108,5.54,10.0,3,2.7,2,0
1092,1092,46,148,408, 388-4571,0,0,0,185.2,87,31.48,170.4,96,14.48,165.1,104,7.43,9.5,4,2.57,1,0
1093,1093,6,100,408, 360-8666,0,0,0,104.6,121,17.78,149.5,71,12.71,255.1,67,11.48,6.5,8,1.76,2,0
1094,1094,48,115,415, 333-3704,0,0,0,245.2,105,41.68,159.0,109,13.52,229.9,74,10.35,7.2,8,1.94,0,0
1095,1095,5,106,510, 383-2566,0,0,0,274.4,120,46.65,198.6,82,16.88,160.8,62,7.24,6.0,3,1.62,1,0
1096,1096,26,93,415, 406-5584,0,0,0,98.4,78,16.73,249.6,129,21.22,248.2,114,11.17,14.2,4,3.83,1,0
1097,1097,25,57,415, 344-4691,0,1,29,279.9,121,47.58,223.1,109,18.96,251.7,94,11.33,13.0,2,3.51,1,0
1098,1098,39,98,510, 347-9737,0,0,0,187.2,127,31.82,195.6,88,16.63,181.8,129,8.18,5.1,4,1.38,1,0
1099,1099,41,157,415, 333-7961,0,0,0,276.2,95,46.95,165.8,119,14.09,151.6,79,6.82,10.3,4,2.78,3,0
1100,1100,13,116,415, 364-2439,0,1,35,200.4,104,34.07,272.8,89,23.19,214.5,100,9.65,8.3,4,2.24,1,0
1101,1101,1,30,510, 411-8043,0,0,0,162.3,96,27.59,244.0,122,20.74,180.1,89,8.1,9.1,4,2.46,2,0
1102,1102,9,111,510, 332-5084,0,0,0,176.9,128,30.07,102.8,56,8.74,213.7,84,9.62,10.5,2,2.84,4,1
1103,1103,16,52,415, 413-4831,0,0,0,165.5,78,28.14,205.5,89,17.47,213.6,124,9.61,12.2,6,3.29,0,0
1104,1104,2,72,415, 343-4806,0,0,0,217.8,93,37.03,189.7,113,16.12,182.6,91,8.22,10.4,5,2.81,4,0
1105,1105,9,135,510, 401-8735,0,1,28,201.4,100,34.24,246.5,117,20.95,154.8,131,6.97,12.9,4,3.48,2,1
1106,1106,35,86,510, 391-8626,0,0,0,190.5,115,32.39,179.6,130,15.27,258.5,89,11.63,10.1,5,2.73,3,0
1107,1107,29,98,415, 327-5817,0,1,29,179.9,97,30.58,189.2,89,16.08,164.3,76,7.39,12.8,7,3.46,3,0
1108,1108,10,151,510, 381-4712,0,0,0,235.9,104,40.1,80.6,91,6.85,212.8,116,9.58,5.8,2,1.57,3,0
1109,1109,5,118,415, 335-3320,0,0,0,140.4,112,23.87,187.1,60,15.9,207.9,100,9.36,7.9,1,2.13,0,0
1110,1110,7,117,415, 415-8780,0,0,0,144.6,115,24.58,258.8,66,22.0,253.2,113,11.39,7.4,9,2.0,2,0
1111,1111,33,55,510, 362-1146,0,0,0,189.0,100,32.13,118.5,99,10.07,248.1,87,11.16,17.1,6,4.62,0,0
